TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value
TOX-49254,,2-(4-chloro-3-methylphenoxy)acetohydrazide,692252,Cc1cc(OCC(=O)NN)ccc1Cl,DLFJAQDMJDJPKW-UHFFFAOYSA-N,799.9925467
TOX-49261,,5-methyl-1-(4-pyrrolidin-1-ylbut-2-ynyl)pyrrolidin-2-one,3055365,CC1CCC(=O)N1CC#CCN1CCCC1,BZCOASIWPFVBQZ-UHFFFAOYSA-N,23.57135803
TOX-49262,,4-phenyl-2-piperazin-1-ylquinoline,166280,c1ccc(-c2cc(N3CCNCC3)nc3ccccc23)cc1,LYLBRVQNLFMNLN-UHFFFAOYSA-N,152.0094546
TOX-49263,,2-(4-ethylpiperazin-1-yl)-4-phenylquinoline,175033,CCN1CCN(c2cc(-c3ccccc3)c3ccccc3n2)CC1,PHOZLMDTTWWBAH-UHFFFAOYSA-N,118.9865043
TOX-49277,,N-benzyl-2-(diethylamino)acetamide,969777,CCN(CC)CC(=O)NCc1ccccc1,CUMDOJBQHHXABV-UHFFFAOYSA-N,299.9918301
TOX-49278,,N-benzyl-2-morpholin-4-ylacetamide,2958814,O=C(CN1CCOCC1)NCc1ccccc1,MARBJSDTJFJORF-UHFFFAOYSA-N,799.9692701
TOX-49279,,ethyl 4-imidazol-1-ylbutanoate,3055389,CCOC(=O)CCCn1ccnc1,RDNHWIOBCYOAMM-UHFFFAOYSA-N,599.9901219
TOX-49280,,4-imidazol-1-ylbutanoic acid,3055390,O=C(O)CCCn1ccnc1,ZCWMZLARYIDEEZ-UHFFFAOYSA-N,600.0038919
TOX-49288,,"5-[(4-chloro-3-methylphenoxy)methyl]-3H-1,3,4-oxadiazole-2-thione",3033519,Cc1cc(OCc2n[nH]c(=S)o2)ccc1Cl,NUSNEUGVDAPAPW-UHFFFAOYSA-N,299.9953256
TOX-49298,,N-(1-benzylpiperidin-4-yl)-4-methoxy-2-(methylamino)pyrimidine-5-carboxamide,3055407,CNc1ncc(C(=O)NC2CCN(Cc3ccccc3)CC2)c(OC)n1,AJDBNAMXYHPCQL-UHFFFAOYSA-N,69.99172859
TOX-49299,,N-[(1-ethylpyrrolidin-2-yl)methyl]-4-methoxy-2-(methylamino)pyrimidine-5-carboxamide,3055408,CCN1CCCC1CNC(=O)c1cnc(NC)nc1OC,FBFPGCHGRRYSGL-UHFFFAOYSA-N,109.9958755
TOX-49300,,N-[(1-ethylpyrrolidin-2-yl)methyl]-2-methyl-4-propoxypyrimidine-5-carboxamide,3055409,CCCOc1nc(C)ncc1C(=O)NCC1CCCN1CC,FUGDTVLYRDGJHP-UHFFFAOYSA-N,169.9944521
TOX-49301,,2-amino-N-[(1-ethylpyrrolidin-2-yl)methyl]-4-methoxypyrimidine-5-carboxamide,3055413,CCN1CCCC1CNC(=O)c1cnc(N)nc1OC,OJTIYLGSEAWCNT-UHFFFAOYSA-N,215.6354988
TOX-49302,,2-amino-N-[2-[benzyl(ethyl)amino]ethyl]-4-methoxypyrimidine-5-carboxamide,3055414,CCN(CCNC(=O)c1cnc(N)nc1OC)Cc1ccccc1,ZOTASJSDCXLHRR-UHFFFAOYSA-N,329.9959925
TOX-49303,,2-amino-N-[2-[benzyl(methyl)amino]ethyl]-4-methoxypyrimidine-5-carboxamide,3055415,COc1nc(N)ncc1C(=O)NCCN(C)Cc1ccccc1,HQCJGVOODMEERG-UHFFFAOYSA-N,399.991122
TOX-49304,,2-amino-N-(1-benzylpiperidin-4-yl)-4-methoxypyrimidine-5-carboxamide,3055418,COc1nc(N)ncc1C(=O)NC1CCN(Cc2ccccc2)CC1,NVGUWRCYEMNCDQ-UHFFFAOYSA-N,499.978032
TOX-49305,,N-[(1-ethylpyrrolidin-2-yl)methyl]-4-methoxypyrimidine-5-carboxamide,3055420,CCN1CCCC1CNC(=O)c1cncnc1OC,WITCVDMWCHFPOO-UHFFFAOYSA-N,299.9897856
TOX-49306,,N-(1-benzylpiperidin-4-yl)-4-methoxypyrimidine-5-carboxamide,3055421,COc1ncncc1C(=O)NC1CCN(Cc2ccccc2)CC1,LOQBSZZGANILFI-UHFFFAOYSA-N,125
TOX-49307,,2-amino-N-[(1-benzylpyrrolidin-2-yl)methyl]-4-methoxypyrimidine-5-carboxamide,3055422,COc1nc(N)ncc1C(=O)NCC1CCCN1Cc1ccccc1,ITUXXWAKOIUTTP-UHFFFAOYSA-N,179.9920916
TOX-49308,,2-amino-N-[(1-butylpyrrolidin-2-yl)methyl]-4-methoxypyrimidine-5-carboxamide,3055423,CCCCN1CCCC1CNC(=O)c1cnc(N)nc1OC,FKHFTQVOXAAYCB-UHFFFAOYSA-N,109.9971374
TOX-49309,,N-[(1-ethylpyrrolidin-2-yl)methyl]-4-methoxy-2-methylpyrimidine-5-carboxamide,3055424,CCN1CCCC1CNC(=O)c1cnc(C)nc1OC,YCQMGHOYAMJGJR-UHFFFAOYSA-N,204.8183229
TOX-49310,,2-amino-4-ethoxy-N-[(1-ethylpyrrolidin-2-yl)methyl]pyrimidine-5-carboxamide,3055427,CCOc1nc(N)ncc1C(=O)NCC1CCCN1CC,ABFYYXAMWONITJ-UHFFFAOYSA-N,159.6812067
TOX-49311,,2-amino-N-[(1-ethylpyrrolidin-2-yl)methyl]-4-propoxypyrimidine-5-carboxamide,3055428,CCCOc1nc(N)ncc1C(=O)NCC1CCCN1CC,QBVKSPHVNUWFAT-UHFFFAOYSA-N,149.9960961
TOX-49312,,2-amino-N-[(1-ethylpyrrolidin-2-yl)methyl]-4-propan-2-yloxypyrimidine-5-carboxamide,3055429,CCN1CCCC1CNC(=O)c1cnc(N)nc1OC(C)C,LIFSCRPFGRTEJM-UHFFFAOYSA-N,169.9955758
TOX-49313,,N-(1-benzylpiperidin-4-yl)-2-(dimethylamino)-4-methoxypyrimidine-5-carboxamide,3055431,COc1nc(N(C)C)ncc1C(=O)NC1CCN(Cc2ccccc2)CC1,DJAPWPSBMJUJNT-UHFFFAOYSA-N,25.00209763
TOX-49314,,2-(dimethylamino)-N-[(1-ethylpyrrolidin-2-yl)methyl]-4-methoxypyrimidine-5-carboxamide,3055432,CCN1CCCC1CNC(=O)c1cnc(N(C)C)nc1OC,PQBAJPIJGUWMTD-UHFFFAOYSA-N,129.9966168
TOX-49316,,2-amino-4-methoxy-N-[(1-propylpyrrolidin-2-yl)methyl]pyrimidine-5-carboxamide,3055433,CCCN1CCCC1CNC(=O)c1cnc(N)nc1OC,XJALSMVIVCSTQE-UHFFFAOYSA-N,179.9932509
TOX-49317,,2-amino-N-[2-(diethylamino)ethyl]-4-methoxypyrimidine-5-carboxamide,3055434,CCN(CC)CCNC(=O)c1cnc(N)nc1OC,GZCYPUTWPAOFSE-UHFFFAOYSA-N,649.9927063
TOX-49319,,"4-amino-3-methylsulfanylthieno[2,3-c][1,2]thiazole-5-carbonitrile",3055435,CSc1snc2sc(C#N)c(N)c12,GLMDBIOKQZKBQV-UHFFFAOYSA-N,699.8799155
TOX-49320,,"4-amino-3-methylsulfanylthieno[3,2-d][1,2]thiazole-5-carbonitrile",3055436,CSc1nsc2sc(C#N)c(N)c12,PIVWDEOVOGFPAN-UHFFFAOYSA-N,699.8799155
TOX-49321,,"4-amino-3-benzylsulfanylthieno[2,3-c][1,2]thiazole-5-carbonitrile",3055437,N#Cc1sc2nsc(SCc3ccccc3)c2c1N,KMIKZIHOKLYPPN-UHFFFAOYSA-N,699.9146445
TOX-49322,,"5-(cyanomethylsulfanyl)-3-methylsulfanyl-1,2-thiazole-4-carbonitrile",3055438,CSc1nsc(SCC#N)c1C#N,YUBMLTRJXUTSJQ-UHFFFAOYSA-N,699.8799155
TOX-49324,,"ethyl 2-(2,3,5,6-tetramethylphenyl)sulfanylacetate",51582,CCOC(=O)CSc1c(C)c(C)cc(C)c1C,ZKFKXGRGPXNTAT-UHFFFAOYSA-N,299.9893021
TOX-49325,,"ethyl 2-(2,3,5,6-tetramethylphenoxy)propanoate",3055449,CCOC(=O)C(C)Oc1c(C)c(C)cc(C)c1C,MOFMZKOHYAUBIF-UHFFFAOYSA-N,419.986578
TOX-49326,,"ethyl 2-(2,3,5,6-tetramethylphenyl)sulfanylpropanoate",3055450,CCOC(=O)C(C)Sc1c(C)c(C)cc(C)c1C,YUEVLBYIGQONEJ-UHFFFAOYSA-N,749.9831092
TOX-49327,,"ethyl 2-(2,3,5,6-tetramethylphenoxy)butanoate",51583,CCOC(=O)C(CC)Oc1c(C)c(C)cc(C)c1C,QRYSQUUAAKGSMM-UHFFFAOYSA-N,1299.975412
TOX-49328,,"ethyl 2-(2,3,5,6-tetramethylphenyl)sulfanylbutanoate",51584,CCOC(=O)C(CC)Sc1c(C)c(C)cc(C)c1C,WOIDZQLOMMXDKB-UHFFFAOYSA-N,1799.788184
TOX-49329,,"ethyl 2-methyl-2-(2,3,5,6-tetramethylphenyl)sulfanylpropanoate",3055451,CCOC(=O)C(C)(C)Sc1c(C)c(C)cc(C)c1C,DZHOWLUXGOZQPS-UHFFFAOYSA-N,1799.788184
TOX-49330,,"ethyl 3-(2,3,5,6-tetramethylphenyl)sulfanylpropanoate",3055452,CCOC(=O)CCSc1c(C)c(C)cc(C)c1C,VXEBIEXZJWPCLK-UHFFFAOYSA-N,874.9802928
TOX-49331,,"2-(2,3,5,6-tetramethylphenyl)sulfanylacetic acid",51585,Cc1cc(C)c(C)c(SCC(=O)O)c1C,ZNFABVSTVBKSLB-UHFFFAOYSA-N,359.9919756
TOX-49332,,"2-(2,3,5,6-tetramethylphenoxy)propanoic acid",3055453,Cc1cc(C)c(C)c(OC(C)C(=O)O)c1C,DNBAMFVZAKANOE-UHFFFAOYSA-N,269.9951414
TOX-49333,,"2-(2,3,5,6-tetramethylphenyl)sulfanylpropanoic acid",3055454,Cc1cc(C)c(C)c(SC(C)C(=O)O)c1C,HDPFHYYCWJYQNQ-UHFFFAOYSA-N,299.9974825
TOX-49334,,"2-(2,3,5,6-tetramethylphenoxy)butanoic acid",51586,CCC(Oc1c(C)c(C)cc(C)c1C)C(=O)O,FNGSDSOBXYHUFK-UHFFFAOYSA-N,654.9972282
TOX-49335,,"2-(2,3,5,6-tetramethylphenyl)sulfanylbutanoic acid",51587,CCC(Sc1c(C)c(C)cc(C)c1C)C(=O)O,JHSOOUIQAKJGQP-UHFFFAOYSA-N,299.9893021
TOX-49336,,"2-methyl-2-(2,3,5,6-tetramethylphenyl)sulfanylpropanoic acid",3055455,Cc1cc(C)c(C)c(SC(C)(C)C(=O)O)c1C,UHAVVYXVCCYJPX-UHFFFAOYSA-N,359.9871625
TOX-49337,,"3-(2,3,5,6-tetramethylphenyl)sulfanylpropanoic acid",3055456,Cc1cc(C)c(C)c(SCCC(=O)O)c1C,RRRWZKVSRTUXTA-UHFFFAOYSA-N,359.996979
TOX-49338,,"4-(2,3,5,6-tetramethylphenoxy)butanoic acid",51588,Cc1cc(C)c(C)c(OCCCC(=O)O)c1C,VBSMNMBGLBSZMW-UHFFFAOYSA-N,489.9979264
TOX-49339,,"4-(2,3,5,6-tetramethylphenyl)sulfanylbutanoic acid",51589,Cc1cc(C)c(C)c(SCCCC(=O)O)c1C,KIHUGEVLOWELIG-UHFFFAOYSA-N,299.9893021
TOX-49348,,"4-chloro-N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)benzamide",12596837,CN1CCC2C(CCCC2NC(=O)c2ccc(Cl)cc2)C1,PRJGCDIWQLEJOU-UHFFFAOYSA-N,284.9656332
TOX-49349,,"2,4-dichloro-N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)benzamide",12596838,CN1CCC2C(CCCC2NC(=O)c2ccc(Cl)cc2Cl)C1,WORUCROBZFMMIS-UHFFFAOYSA-N,213.011234
TOX-49350,,"3,4-dichloro-N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)benzamide",12596839,CN1CCC2C(CCCC2NC(=O)c2ccc(Cl)c(Cl)c2)C1,QEHYKCMIGAKKMG-UHFFFAOYSA-N,215.0113397
TOX-49351,,"N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)-4-(trifluoromethyl)benzamide",12596840,CN1CCC2C(CCCC2NC(=O)c2ccc(C(F)(F)F)cc2)C1,VAZHUCJZNBKCDN-UHFFFAOYSA-N,225.007271
TOX-49352,,"N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)-4-nitrobenzamide",12596842,CN1CCC2C(CCCC2NC(=O)c2ccc([N+](=O)[O-])cc2)C1,HRKMDSLEHKGZGW-UHFFFAOYSA-N,350.0121299
TOX-49353,,"4-methoxy-N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)benzamide",12596844,COc1ccc(C(=O)NC2CCCC3CN(C)CCC32)cc1,IBOKCPCSTRHEMU-UHFFFAOYSA-N,344.9794654
TOX-49354,,"4-methyl-N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)benzamide",12596845,Cc1ccc(C(=O)NC2CCCC3CN(C)CCC32)cc1,XSTDZAMTGIEXQR-UHFFFAOYSA-N,229.9847427
TOX-49355,,"3-chloro-N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)benzamide",12596846,CN1CCC2C(CCCC2NC(=O)c2cccc(Cl)c2)C1,JURJKXLIZOFODL-UHFFFAOYSA-N,187.9773298
TOX-49356,,"4-fluoro-N-(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl)benzamide",12596848,CN1CCC2C(CCCC2NC(=O)c2ccc(F)cc2)C1,ZXUXBBXHJDRZIY-UHFFFAOYSA-N,287.9980166
TOX-49359,Spizofurone,"5-acetylspiro[1-benzofuran-2,1'-cyclopropane]-3-one",71755,CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2,SETMGIIITGNLAS-UHFFFAOYSA-N,840.0041548
TOX-49367,,2-amino-N-[4-amino-3-[3-amino-6-(methylaminomethyl)oxan-2-yl]oxy-2-hydroxy-6-methoxycyclohexyl]-N-methylacetamide,12851064,CNCC1CCC(N)C(OC2C(N)CC(OC)C(N(C)C(=O)CN)C2O)O1,NEFDRWXEVITQMN-UHFFFAOYSA-N,400.0030806
TOX-49378,,"2,4-bis(10-methyl-9H-acridin-9-yl)phenol",3055489,CN1c2ccccc2C(c2ccc(O)c(C3c4ccccc4N(C)c4ccccc43)c2)c2ccccc21,BXBIOLIWLHJTLC-UHFFFAOYSA-N,749.9828346
TOX-49379,,"4-methyl-2,6-bis(10-methyl-9H-acridin-9-yl)phenol",3055490,Cc1cc(C2c3ccccc3N(C)c3ccccc32)c(O)c(C2c3ccccc3N(C)c3ccccc32)c1,ZRDXFTMMYAVNHL-UHFFFAOYSA-N,599.9539058
TOX-49380,,2-(10-methyl-9H-acridin-9-yl)naphthalen-1-ol,51616,CN1c2ccccc2C(c2ccc3ccccc3c2O)c2ccccc21,NTXONZACTPXDGP-UHFFFAOYSA-N,1499.9022
TOX-49381,,8-(10-methyl-9H-acridin-9-yl)quinolin-5-ol,135704078,CN1c2ccccc2C(c2ccc(O)c3cccnc23)c2ccccc21,SHDJTAVIBMUIHT-UHFFFAOYSA-N,1499.955675
TOX-49382,,"1-(5-methylfuran-2-yl)-2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecane",3055492,Cc1ccc([Si]23OCCN(CCO2)CCO3)o1,PDYSKGBAGOGGEI-UHFFFAOYSA-N,2099.950657
TOX-49383,,"1-[2-(furan-2-yl)ethyl]-2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecane",3055493,c1coc(CC[Si]23OCCN(CCO2)CCO3)c1,RGGCCNZJVSQBFQ-UHFFFAOYSA-N,234.9973827
TOX-49384,,"1-thiophen-2-yl-2,8,9-trioxa-5-aza-1-germabicyclo[3.3.3]undecane",16684599,c1csc([Ge]23OCCN(CCO2)CCO3)c1,SCIIFYLURLYNDC-UHFFFAOYSA-N,16.5010384
TOX-49385,,"dimethyl-thiophen-2-yl-[2-(2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecan-1-yl)ethyl]silane",3055496,C[Si](C)(CC[Si]12OCCN(CCO1)CCO2)c1cccs1,RRLRGJZLMAZFPX-UHFFFAOYSA-N,1649.966385
TOX-49386,,"[1-[5-[1-dimethylsilylidene-2-(2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecan-1-yl)ethyl]thiolan-2-yl]-2-(2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecan-1-yl)ethylidene]-dimethylsilane",3055497,C[Si](C)=C(C[Si]12OCCN(CCO1)CCO2)C1CCC(C(C[Si]23OCCN(CCO2)CCO3)=[Si](C)C)S1,GEYRXQKYFANIPK-UHFFFAOYSA-N,3299.72092
TOX-49387,,"2-(3-hydroxy-3,7-dimethyloct-6-enyl)-3,5,6-trimethylcyclohexa-2,5-diene-1,4-dione",3055498,CC(C)=CCCC(C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,XBCVZPHYCOXGAQ-UHFFFAOYSA-N,4999.50728
TOX-49396,Pargyropyranone,8-methoxy-5-[[methyl(prop-2-ynyl)amino]methyl]-3-phenylchromen-2-one,175081,C#CCN(C)Cc1ccc(OC)c2oc(=O)c(-c3ccccc3)cc12,DAOPKAGAUIPYPR-UHFFFAOYSA-N,4000.155972
TOX-49398,,1-[(4-chloro-1H-indole-2-carbonyl)amino]-3-phenylthiourea,3055506,O=C(NNC(=S)Nc1ccccc1)c1cc2c(Cl)cccc2[nH]1,KWEPBWSGBDJKRP-UHFFFAOYSA-N,999.9216994
TOX-49399,,1-[(4-chloro-1H-indole-2-carbonyl)amino]-3-(2-methoxyphenyl)thiourea,3055507,COc1ccccc1NC(=S)NNC(=O)c1cc2c(Cl)cccc2[nH]1,NNTFXJAPBNIARY-UHFFFAOYSA-N,999.858611
TOX-49400,,1-[(4-chloro-1H-indole-2-carbonyl)amino]-3-(4-methoxyphenyl)thiourea,3055508,COc1ccc(NC(=S)NNC(=O)c2cc3c(Cl)cccc3[nH]2)cc1,GEUPQWWOCJWFTR-UHFFFAOYSA-N,999.858611
TOX-49401,,"4-chloro-N-(4-oxo-2-phenylimino-1,3-thiazolidin-3-yl)-1H-indole-2-carboxamide",3055509,O=C(NN1C(=O)CS/C1=N/c1ccccc1)c1cc2c(Cl)cccc2[nH]1,CABKKYYRDMTOBY-UHFFFAOYSA-N,999.8752753
TOX-49402,,"4-chloro-N-(2-ethylimino-4-oxo-1,3-thiazolidin-3-yl)-1H-indole-2-carboxamide",3055510,CCN=C1SCC(=O)N1NC(=O)c1cc2c(Cl)cccc2[nH]1,UEPREGTWIGGAKW-UHFFFAOYSA-N,999.9881229
TOX-49403,,"N-(4-methoxyphenyl)-4,4,6-trimethyl-5,6-dihydro-1,3-oxazin-2-amine",3055515,COc1ccc(NC2=NC(C)(C)CC(C)O2)cc1,VDHVRXDSZUMNAW-UHFFFAOYSA-N,52.99871948
TOX-49404,,"4,4,6-trimethyl-N-(4-methylphenyl)-5,6-dihydro-1,3-oxazin-2-amine",572110,Cc1ccc(NC2=NC(C)(C)CC(C)O2)cc1,UMNDGQNMKQRXGJ-UHFFFAOYSA-N,77.99764983
TOX-49405,,"4,4,6-trimethyl-N-(3-methylphenyl)-5,6-dihydro-1,3-oxazin-2-amine",572111,Cc1cccc(NC2=NC(C)(C)CC(C)O2)c1,NIQRZQPGICFICB-UHFFFAOYSA-N,65.99801142
TOX-49406,,"N-(4-bromophenyl)-4,4,6-trimethyl-5,6-dihydro-1,3-oxazin-2-amine",535773,CC1CC(C)(C)N=C(Nc2ccc(Br)cc2)O1,LBTKQGDVAMPQOG-UHFFFAOYSA-N,92.99812253
TOX-49407,,"N,N,4,4,6-pentamethyl-5,6-dihydro-1,3-oxazin-2-amine",3055519,CC1CC(C)(C)N=C(N(C)C)O1,QLXPBJAOALNZTH-UHFFFAOYSA-N,353.9875245
TOX-49408,,"N,4,4,6-tetramethyl-3H-1,3-thiazin-2-imine",135417419,CNC1=NC(C)(C)C=C(C)S1,ZVDDTKROONRLAG-UHFFFAOYSA-N,26.99984143
TOX-49409,,"4,4,6-trimethyl-N-phenyl-1,3-thiazin-2-amine",575253,CC1=CC(C)(C)N=C(Nc2ccccc2)S1,NIESPHSLDFVWAU-UHFFFAOYSA-N,141.9987776
TOX-49410,,"4,4,6-trimethyl-N-(4-methylphenyl)-1,3-thiazin-2-amine",2330439,CC1=CC(C)(C)N=C(Nc2ccc(C)cc2)S1,DOPQIXFYZWGPJF-UHFFFAOYSA-N,78.99711418
TOX-49411,,"4,4,6-trimethyl-N-(3-methylphenyl)-1,3-thiazin-2-amine",3055525,CC1=CC(C)(C)N=C(Nc2cccc(C)c2)S1,AOHXZPLMNIWQSK-UHFFFAOYSA-N,84.99689512
TOX-49412,,"N-(4-methoxyphenyl)-4,4,6-trimethyl-1,3-thiazin-2-amine",575257,COc1ccc(NC2=NC(C)(C)C=C(C)S2)cc1,GSJGXBKFHMCPFS-UHFFFAOYSA-N,65.9979876
TOX-49413,,"3,4,4,6-tetramethyl-N-phenyl-2H-1,3-thiazin-2-amine",3055527,CC1=CC(C)(C)N(C)C(Nc2ccccc2)S1,SXLUNMIIRITOJF-UHFFFAOYSA-N,235.9952493
TOX-49417,,"7-[[2-(2-amino-1,3-thiazol-4-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-8-oxo-3-(pyridin-1-ium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",2651,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,ORFOPKXBNMVMKC-UHFFFAOYSA-O,11489.23021
TOX-49419,,"2,4-dicyclohexyl-3,4,4a,5,6,7,8,8a-octahydro-2H-chromene",3067879,C1CCC(C2CC(C3CCCCC3)C3CCCCC3O2)CC1,LWPGOKHJYHINLT-UHFFFAOYSA-N,264.9843358
TOX-49421,,"5-(4-aminophenoxy)-N,N-dimethyl-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384437,CN(C)C1CCc2ccccc2C(Oc2ccc(N)cc2)C1,XJSOJQHKGIZCCO-UHFFFAOYSA-N,199.9905539
TOX-49422,,"N,N-dimethyl-5-[4-(trifluoromethyl)phenoxy]-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384431,CN(C)C1CCc2ccccc2C(Oc2ccc(C(F)(F)F)cc2)C1,XBKSJKOZHBQUQT-UHFFFAOYSA-N,150.0017171
TOX-49423,,"N,N-dimethyl-5-(4-nitrophenoxy)-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",51624,CN(C)C1CCc2ccccc2C(Oc2ccc([N+](=O)[O-])cc2)C1,ASNYPHGOFQAGQM-UHFFFAOYSA-N,100.0012255
TOX-49424,,"N,N-dimethyl-5-[2-(trifluoromethyl)phenoxy]-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384452,CN(C)C1CCc2ccccc2C(Oc2ccccc2C(F)(F)F)C1,SYJPZKRUGQWKSA-UHFFFAOYSA-N,200.0022897
TOX-49425,,"N-methyl-5-[4-(trifluoromethyl)phenoxy]-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384448,CNC1CCc2ccccc2C(Oc2ccc(C(F)(F)F)cc2)C1,UAAZQYRZRVDCOD-UHFFFAOYSA-N,400.0369738
TOX-49426,,"5-(4-bromophenoxy)-N,N-dimethyl-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384425,CN(C)C1CCc2ccccc2C(Oc2ccc(Br)cc2)C1,RGKYYFHAUFBFEN-UHFFFAOYSA-N,150.0020817
TOX-49427,,"N,N-dimethyl-5-(2-nitrophenoxy)-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384434,CN(C)C1CCc2ccccc2C(Oc2ccccc2[N+](=O)[O-])C1,AATCHALVPHFAHD-UHFFFAOYSA-N,150.0018382
TOX-49428,,"N,N-dimethyl-5-[4-nitro-3-(trifluoromethyl)phenoxy]-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384422,CN(C)C1CCc2ccccc2C(Oc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1,RCWDYEBPBUXFGL-UHFFFAOYSA-N,400.0070993
TOX-49429,,"3-chloro-N,N-dimethyl-5-(4-nitrophenoxy)-6,7,8,9-tetrahydro-5H-benzo[7]annulen-7-amine",20384440,CN(C)C1CCc2ccc(Cl)cc2C(Oc2ccc([N+](=O)[O-])cc2)C1,DQKKMJWOEVCZNM-UHFFFAOYSA-N,141.4052874
TOX-49430,,"1-[2-[2-(5-methyl-1,3,4-thiadiazol-2-yl)ethenyl]phenoxy]-3-(propan-2-ylamino)propan-2-ol",3055551,Cc1nnc(C=Cc2ccccc2OCC(O)CNC(C)C)s1,XUBVPMVLYTURGF-UHFFFAOYSA-N,83.01070308
TOX-49431,,"1-(tert-butylamino)-3-[2-[2-(5-methyl-1,3,4-thiadiazol-2-yl)ethenyl]phenoxy]propan-2-ol",3055552,Cc1nnc(C=Cc2ccccc2OCC(O)CNC(C)(C)C)s1,AVMJBLCPKGOCDZ-UHFFFAOYSA-N,58.80270748
TOX-49432,,"1-(but-3-yn-2-ylamino)-3-[2-[2-(5-methyl-1,3,4-thiadiazol-2-yl)ethenyl]phenoxy]propan-2-ol",3055553,C#CC(C)NCC(O)COc1ccccc1C=Cc1nnc(C)s1,YGYKODHEVPWUKM-UHFFFAOYSA-N,260.9604838
TOX-49433,,"1-(cyclopropylamino)-3-[2-[2-(5-methyl-1,3,4-thiadiazol-2-yl)ethenyl]phenoxy]propan-2-ol",3055554,Cc1nnc(C=Cc2ccccc2OCC(O)CNC2CC2)s1,MLLNXSXBQSKHIH-UHFFFAOYSA-N,69.39141509
TOX-49434,,1-methyl-3-trimethylsilylpyrrolidin-2-one,3055555,CN1CCC([Si](C)(C)C)C1=O,NFVCVQBWXKUWQR-UHFFFAOYSA-N,93.99670785
TOX-49441,Ethamidindole,"4-N-[2-(3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraen-6-yl)ethyl]benzene-1,4-dicarboxamide",3055562,NC(=O)c1ccc(C(=O)NCCN2CCN3Cc4[nH]c5ccccc5c4CC3C2)cc1,MIFGBHJILJHNJS-UHFFFAOYSA-N,397.987608
TOX-49442,,"4-methoxy-N-[2-(3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraen-6-yl)ethyl]benzamide",51628,COc1ccc(C(=O)NCCN2CCN3Cc4[nH]c5ccccc5c4CC3C2)cc1,ZEURCBHOOPQIRW-UHFFFAOYSA-N,599.9792337
TOX-49443,,"4-chloro-N-[2-(3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraen-6-yl)ethyl]benzamide",51629,O=C(NCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(Cl)cc1,GFJPWEIFNJEGLO-UHFFFAOYSA-N,799.935441
TOX-49444,,"4-methyl-N-[2-(3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraen-6-yl)ethyl]benzamide",51630,Cc1ccc(C(=O)NCCN2CCN3Cc4[nH]c5ccccc5c4CC3C2)cc1,BQBAZUHDBVHMNU-UHFFFAOYSA-N,799.9691131
